customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn
3096-GKWEB,18,Yes,Month-to-month,Yes,Electronic check,94.75,No
2371-JQHZZ,24,Yes,Month-to-month,Yes,Electronic check,93,No
0674-GCDXG,63,Yes,Two year,Yes,Bank transfer (automatic),71.9,No
1121-QSIVB,44,Yes,One year,Yes,Mailed check,77.55,No
4396-KLSEH,4,Yes,Month-to-month,Yes,Electronic check,19.85,No
3244-DCJWY,1,Yes,Month-to-month,Yes,Electronic check,70.25,Yes
2824-MYYBN,37,Yes,Month-to-month,Yes,Electronic check,95.25,No
0875-CABNR,10,Yes,Month-to-month,Yes,Credit card (automatic),84.6,Yes
6345-HOVES,34,No,Month-to-month,Yes,Bank transfer (automatic),25.05,No
8318-LCNBW,35,No,One year,No,Credit card (automatic),53.15,No
6469-QJKZW,4,Yes,Month-to-month,No,Electronic check,20.15,No
0147-ESWWR,39,Yes,Month-to-month,Yes,Electronic check,101.25,No
1217-VASWC,43,Yes,One year,Yes,Bank transfer (automatic),100.55,No
7812-FZHPE,17,Yes,Month-to-month,No,Mailed check,24.1,Yes
6370-ZVHDV,61,Yes,Two year,No,Bank transfer (automatic),25.3,No
5915-DGNVC,49,Yes,One year,No,Electronic check,71.8,No
6260-XLACS,4,Yes,One year,No,Mailed check,19.7,No
3566-CAAYU,64,No,Two year,No,Electronic check,49.85,No
4983-CCWMC,3,Yes,Month-to-month,Yes,Mailed check,69.6,No
9103-CXVOK,1,Yes,Month-to-month,No,Electronic check,19.75,No
2896-TBNBE,40,Yes,One year,No,Electronic check,80.8,No
4797-AXPXK,1,Yes,Month-to-month,Yes,Electronic check,60,Yes
5229-PRWKT,8,Yes,Month-to-month,Yes,Electronic check,86.55,Yes
6982-UQZLY,1,Yes,Month-to-month,Yes,Mailed check,20.85,Yes
2522-WLNSF,34,Yes,One year,No,Bank transfer (automatic),64.2,No
3841-CONLJ,1,No,Month-to-month,No,Electronic check,35,No
5057-LCOUI,39,No,Month-to-month,Yes,Electronic check,50.75,Yes
0193-ESZXP,58,Yes,One year,Yes,Credit card (automatic),105.5,Yes
4475-NVTLU,45,Yes,Two year,No,Electronic check,19.2,No
4369-HTUIF,6,Yes,Month-to-month,Yes,Bank transfer (automatic),85.15,Yes
9386-LDCZR,43,Yes,One year,Yes,Credit card (automatic),90.65,No
9585-KKMFD,41,Yes,Two year,Yes,Mailed check,20,No
5399-ZIMKF,5,Yes,Month-to-month,Yes,Electronic check,74.65,No
0336-KXKFK,72,No,Two year,Yes,Credit card (automatic),61.2,No
5619-XZZKR,4,Yes,One year,No,Mailed check,19.95,No
3948-FVVRP,9,Yes,Month-to-month,No,Mailed check,54.8,No
5327-XOKKY,72,Yes,Two year,Yes,Credit card (automatic),73.45,No
0983-TATYJ,33,Yes,One year,Yes,Mailed check,51.45,No
1813-JYWTO,72,Yes,Two year,No,Bank transfer (automatic),80.45,No
0156-FVPTA,22,Yes,Month-to-month,Yes,Electronic check,54.2,Yes
1984-FCOWB,70,Yes,One year,Yes,Electronic check,109.5,Yes
0654-HMSHN,21,Yes,Month-to-month,No,Electronic check,104.4,Yes
6719-OXYBR,15,Yes,Month-to-month,No,Electronic check,85.3,No
3312-ZWLGF,29,Yes,Month-to-month,Yes,Electronic check,79.3,No
6476-YHMGA,15,Yes,Month-to-month,No,Bank transfer (automatic),76.5,No
5287-QWLKY,71,Yes,Month-to-month,Yes,Credit card (automatic),105.1,Yes
0795-XCCTE,72,Yes,Two year,No,Bank transfer (automatic),25.4,No
0168-XZKBB,19,Yes,Month-to-month,Yes,Electronic check,86.85,No
3785-NRHYR,1,Yes,Month-to-month,No,Mailed check,19.65,No
5196-SGOAK,1,Yes,Month-to-month,Yes,Electronic check,75.7,Yes
4537-DKTAL,2,Yes,Month-to-month,No,Electronic check,45.55,No
7072-MBHEV,11,Yes,Month-to-month,Yes,Credit card (automatic),78.1,No
5602-BVFMK,12,Yes,One year,No,Mailed check,19.3,No
6297-NOOPG,70,Yes,Two year,Yes,Electronic check,110.5,No
1891-UAWWU,20,Yes,Month-to-month,No,Electronic check,90.8,Yes
8204-TIFGJ,23,Yes,Month-to-month,Yes,Bank transfer (automatic),20.3,No
8050-DVOJX,49,Yes,Two year,No,Credit card (automatic),81.35,No
6108-OQZDQ,4,Yes,Month-to-month,Yes,Electronic check,97.95,Yes
0363-QJVFX,32,Yes,Month-to-month,Yes,Credit card (automatic),108.15,Yes
8903-XEBGX,2,Yes,Month-to-month,Yes,Electronic check,55.3,No
8169-SAEJD,69,No,Two year,No,Credit card (automatic),56.55,No
9840-DVNDC,6,Yes,Month-to-month,Yes,Credit card (automatic),80.5,Yes
1089-XZWHH,24,Yes,Two year,Yes,Mailed check,19.7,No
2325-WINES,32,Yes,One year,Yes,Credit card (automatic),104.05,No
6064-ZATLR,27,Yes,Two year,No,Bank transfer (automatic),52.85,No
3096-JRDSO,27,Yes,Month-to-month,Yes,Bank transfer (automatic),104.3,Yes
7824-PANSQ,58,Yes,Month-to-month,No,Bank transfer (automatic),80.65,No
8042-JVNFH,1,Yes,Month-to-month,Yes,Mailed check,71.35,Yes
9648-BCHKM,18,Yes,Two year,Yes,Credit card (automatic),24.65,No
2888-ADFAO,47,Yes,Two year,Yes,Bank transfer (automatic),21.3,No
8707-HOEDG,70,Yes,Two year,Yes,Electronic check,110.2,No
3374-LXDEV,13,Yes,Month-to-month,No,Electronic check,89.4,Yes
4072-IPYLT,36,Yes,Month-to-month,No,Credit card (automatic),51.05,No
7167-PCEYD,67,Yes,Two year,Yes,Mailed check,19.8,No
4936-YPJNK,10,Yes,Month-to-month,Yes,Mailed check,19.9,No
1580-BMCMR,19,Yes,Month-to-month,Yes,Electronic check,87.3,No
4817-KEQSP,71,Yes,Two year,No,Bank transfer (automatic),19.85,No
6408-WHTEF,72,Yes,Two year,Yes,Mailed check,89.4,No
9251-AWQGT,48,Yes,Two year,No,Mailed check,20,No
8749-CLJXC,1,Yes,Month-to-month,No,Mailed check,20.05,No
7989-VCQOH,18,Yes,Month-to-month,No,Electronic check,83.25,No
5049-GLYVG,1,Yes,Month-to-month,No,Mailed check,20.6,Yes
4199-QHJNM,67,Yes,Two year,No,Bank transfer (automatic),102.9,No
8882-TLVRW,69,No,Two year,No,Mailed check,39.1,No
5883-GTGVD,19,Yes,Month-to-month,Yes,Electronic check,99.95,Yes
5135-GRQJV,72,Yes,Two year,Yes,Mailed check,114.5,No
2384-OVPSA,38,Yes,Two year,No,Mailed check,20.2,No
1371-WEPDS,40,Yes,One year,No,Electronic check,55.8,No
3580-GICBM,61,Yes,Two year,Yes,Mailed check,24.2,No
4817-QRJSX,10,Yes,Month-to-month,Yes,Credit card (automatic),81,Yes
9730-DRTMJ,32,Yes,One year,Yes,Credit card (automatic),72.8,No
4686-UXDML,21,Yes,Month-to-month,Yes,Credit card (automatic),99.85,No
3349-ANQNH,59,Yes,One year,Yes,Electronic check,99.5,No
2398-YPMUR,13,Yes,Month-to-month,Yes,Electronic check,70.15,Yes
0932-YIXYU,47,Yes,Two year,No,Credit card (automatic),20.25,No
7480-SPLEF,69,Yes,Two year,Yes,Bank transfer (automatic),26,No
7636-XUHWW,2,Yes,Month-to-month,Yes,Credit card (automatic),19.9,No
1431-CYWMH,22,Yes,Month-to-month,No,Bank transfer (automatic),19.05,No
5937-EORGB,15,Yes,Month-to-month,Yes,Electronic check,96.5,No
6349-JDHQP,53,Yes,Two year,No,Credit card (automatic),19.85,No
5539-HIVAK,28,Yes,Month-to-month,No,Mailed check,25.7,No
5847-MXBEO,22,Yes,One year,No,Mailed check,20.3,No
9985-MWVIX,1,Yes,Month-to-month,Yes,Mailed check,70.15,Yes
4583-PARNH,16,Yes,Month-to-month,Yes,Electronic check,91.55,No
1116-FRYVH,48,No,Two year,No,Mailed check,39.4,No
1421-HCERK,30,Yes,Month-to-month,Yes,Bank transfer (automatic),105.7,No
9633-XQABV,3,Yes,Month-to-month,Yes,Electronic check,70.25,No
0716-BQNDX,57,Yes,Two year,No,Electronic check,93.75,No
1265-XTECC,68,Yes,One year,Yes,Credit card (automatic),96.55,Yes
1183-CANVH,23,Yes,One year,No,Bank transfer (automatic),60,No
1972-XMUWV,65,Yes,Two year,Yes,Credit card (automatic),59.8,No
8679-LZBMD,44,Yes,One year,Yes,Bank transfer (automatic),90.65,No
3407-JMJQQ,71,Yes,Two year,Yes,Bank transfer (automatic),109,No
6252-DFGTK,37,Yes,One year,No,Credit card (automatic),68.1,No
1539-LNKHM,12,Yes,Month-to-month,No,Mailed check,20.4,No
8645-KOMJQ,69,Yes,Two year,Yes,Bank transfer (automatic),81.95,No
0289-IVARM,35,Yes,Month-to-month,No,Electronic check,60.55,No
9761-XUJWD,5,Yes,Month-to-month,Yes,Bank transfer (automatic),65.6,No
4057-FKCZK,58,Yes,Two year,No,Bank transfer (automatic),82.5,No
4291-TPNFG,72,Yes,Two year,Yes,Bank transfer (automatic),82.3,No
6087-YPWHO,72,Yes,Two year,No,Mailed check,68.15,No
3090-QFUVD,1,Yes,Month-to-month,No,Credit card (automatic),20.3,No
2237-ZFSMY,39,Yes,One year,Yes,Electronic check,95.55,Yes
1722-LDZJS,53,Yes,One year,No,Credit card (automatic),20.2,No
1818-ESQMW,27,Yes,Month-to-month,Yes,Electronic check,89.2,No
4871-JTKJF,1,Yes,Month-to-month,Yes,Electronic check,69.65,Yes
1415-YFWLT,1,Yes,Month-to-month,Yes,Electronic check,89.3,Yes
7401-RUBNK,18,Yes,Month-to-month,No,Electronic check,74.8,No
0506-YLVKJ,46,Yes,Two year,Yes,Mailed check,20.2,No
8661-BOYNW,72,Yes,Two year,Yes,Credit card (automatic),84.4,No
6711-VTNRE,36,Yes,Month-to-month,Yes,Electronic check,87.55,Yes
4815-GBTCD,4,No,Month-to-month,Yes,Electronic check,25.15,No
2805-AUFQN,25,Yes,Two year,No,Credit card (automatic),19.8,No
0980-PVMRC,40,No,Month-to-month,Yes,Electronic check,50.85,No
7233-DRTRF,63,Yes,Month-to-month,Yes,Electronic check,102.4,No
3500-RMZLT,15,Yes,Month-to-month,Yes,Mailed check,96.3,Yes
3873-NFTGI,14,Yes,Month-to-month,Yes,Credit card (automatic),55.5,No
1162-ECVII,72,Yes,Two year,Yes,Bank transfer (automatic),109.75,No
7048-GXDAY,39,Yes,Month-to-month,Yes,Electronic check,106.4,No
8571-ZCMCX,47,No,Two year,Yes,Credit card (automatic),60,No
1169-WCVAK,19,Yes,Month-to-month,Yes,Credit card (automatic),88.8,No
4548-SDBKE,5,Yes,Month-to-month,Yes,Electronic check,85.2,Yes
8066-POXGX,13,No,Month-to-month,Yes,Electronic check,35.1,Yes
7129-CAKJW,17,Yes,Month-to-month,No,Bank transfer (automatic),80.05,No
8695-ARGXZ,34,Yes,Month-to-month,Yes,Electronic check,75.55,No
3570-YUEKJ,42,Yes,Month-to-month,Yes,Electronic check,49.55,No
4143-OOBWZ,5,Yes,Month-to-month,Yes,Electronic check,81.3,Yes
1555-HAPSU,71,Yes,Two year,No,Credit card (automatic),23.9,No
1697-NVVGY,19,Yes,Month-to-month,No,Bank transfer (automatic),66.4,No
7854-EKTJL,2,Yes,Month-to-month,Yes,Electronic check,19.6,Yes
8464-EETCQ,57,Yes,Two year,No,Credit card (automatic),18.8,No
2419-FSORS,72,Yes,Two year,Yes,Electronic check,108.4,No
8132-YPVBX,6,Yes,Month-to-month,Yes,Mailed check,85.95,No
9102-IAYHT,17,Yes,Month-to-month,Yes,Electronic check,85.45,Yes
6754-LZUKA,61,Yes,Two year,No,Bank transfer (automatic),80.9,No
3422-LYEPQ,1,Yes,Month-to-month,Yes,Electronic check,71,Yes
8099-MZPUJ,48,Yes,Two year,No,Credit card (automatic),111.8,No
0787-LHDYT,16,Yes,Month-to-month,Yes,Credit card (automatic),20.6,No
2642-DTVCO,9,Yes,Month-to-month,Yes,Electronic check,85.05,Yes
0374-IOEGQ,3,Yes,Month-to-month,No,Electronic check,44.6,No
4361-JEIVL,1,Yes,Month-to-month,Yes,Electronic check,44.4,Yes
3197-NNYNB,65,Yes,Two year,No,Credit card (automatic),105.1,No
3396-DKDEL,70,Yes,Two year,Yes,Credit card (automatic),115.15,No
1752-OZXFY,60,Yes,One year,Yes,Mailed check,59.8,No
9066-QRSDU,69,Yes,One year,Yes,Electronic check,26.3,No
9112-WSNPU,35,Yes,Month-to-month,No,Electronic check,70.55,No
9867-NNXLC,22,Yes,Month-to-month,Yes,Mailed check,20.05,No
5321-NTRKC,66,Yes,Two year,No,Bank transfer (automatic),79.85,No
1363-TXLSL,1,Yes,Month-to-month,Yes,Electronic check,70.3,Yes
9507-EXLTT,1,Yes,Month-to-month,Yes,Bank transfer (automatic),79.35,Yes
3161-GETRM,34,Yes,Month-to-month,Yes,Credit card (automatic),90.05,No
0402-OAMEN,72,Yes,Two year,No,Bank transfer (automatic),24.45,No
6933-VLYFX,31,No,One year,No,Electronic check,59.95,No
6754-WKSHP,30,Yes,One year,No,Bank transfer (automatic),25.35,No
9846-GKXAS,9,Yes,Month-to-month,Yes,Bank transfer (automatic),90.8,Yes
6017-PPLPX,20,Yes,Month-to-month,Yes,Electronic check,70.45,Yes
4976-LNFVV,19,No,Month-to-month,Yes,Credit card (automatic),34.3,No
5055-MGMGF,65,Yes,Month-to-month,Yes,Electronic check,105.05,No
4641-FROLU,30,Yes,Two year,No,Mailed check,19.3,No
2862-JVEOY,6,Yes,One year,No,Mailed check,19.15,No
2969-QWUBZ,2,No,Month-to-month,No,Electronic check,51.4,No
9822-BIIGN,53,Yes,Month-to-month,No,Electronic check,71.85,No
2077-MPJQO,7,Yes,Month-to-month,Yes,Electronic check,75.4,No
1534-OULXE,61,Yes,One year,Yes,Bank transfer (automatic),49.7,No
7136-RVDTZ,70,No,One year,Yes,Electronic check,45.25,Yes
2971-SGAFL,13,Yes,Month-to-month,Yes,Electronic check,78.75,No
1480-IVEVR,35,Yes,One year,Yes,Bank transfer (automatic),81.6,No
2905-KFQUV,2,Yes,Month-to-month,Yes,Credit card (automatic),70.4,No
4581-SSPWD,3,Yes,Month-to-month,Yes,Electronic check,75.8,Yes
3370-HXOPH,3,Yes,Month-to-month,No,Electronic check,76.1,No
9391-YZEJW,62,Yes,One year,Yes,Bank transfer (automatic),94,No
9958-MEKUC,72,Yes,Two year,No,Credit card (automatic),103.95,No
0281-CNTZX,63,Yes,Two year,Yes,Bank transfer (automatic),19.95,No
6927-WTFIV,20,Yes,Month-to-month,No,Credit card (automatic),71.3,Yes
4118-CEVPF,35,Yes,One year,Yes,Bank transfer (automatic),110.8,No
3398-ZOUAA,21,Yes,Month-to-month,Yes,Electronic check,69.1,Yes
9114-VEPUF,62,Yes,One year,No,Electronic check,96.1,No
7876-BEUTG,15,Yes,Month-to-month,Yes,Mailed check,48.8,No
2338-BQEZT,55,Yes,Month-to-month,Yes,Credit card (automatic),50.55,No
9873-MNDKV,11,Yes,Month-to-month,Yes,Mailed check,44.65,No
0378-NHQXU,17,Yes,Month-to-month,No,Electronic check,88.25,Yes
8241-JUIQO,61,Yes,One year,No,Bank transfer (automatic),19.45,No
2194-IIQOF,71,Yes,Two year,No,Credit card (automatic),89.3,No
4512-ZUIYL,2,Yes,Month-to-month,No,Bank transfer (automatic),70,Yes
9631-RXVJM,35,Yes,Two year,No,Mailed check,19.25,No
9584-EXCDZ,17,Yes,Month-to-month,No,Bank transfer (automatic),70.5,No
7969-AULMZ,21,Yes,Month-to-month,Yes,Electronic check,97.35,Yes
5093-FEGLU,47,Yes,Two year,No,Bank transfer (automatic),19.65,No
2621-UDNLU,3,Yes,Month-to-month,No,Mailed check,20.85,No
7526-IVLYU,3,Yes,Month-to-month,Yes,Mailed check,19.65,No
2428-HYUNX,44,Yes,Two year,Yes,Credit card (automatic),19.35,No
9214-EKVXR,1,Yes,Month-to-month,Yes,Mailed check,44,No
3410-MHHUM,44,Yes,One year,No,Electronic check,94.4,No
0568-ONFPC,5,Yes,Month-to-month,Yes,Bank transfer (automatic),25.9,Yes
0733-VUNUW,24,Yes,Month-to-month,Yes,Bank transfer (automatic),55.65,Yes
4550-EVXNY,1,Yes,Month-to-month,Yes,Electronic check,69.65,Yes
2122-YWVYA,18,Yes,Month-to-month,Yes,Electronic check,75.4,No
2968-SSGAA,10,Yes,Month-to-month,Yes,Electronic check,100.6,Yes
2296-DKZFP,65,Yes,Two year,No,Bank transfer (automatic),71,No
4844-JJWUY,1,Yes,Month-to-month,Yes,Electronic check,86,Yes
6777-TGHTM,53,Yes,One year,Yes,Credit card (automatic),106.95,Yes
8909-BOLNL,3,Yes,One year,No,Mailed check,21.2,No
6603-YRDCJ,33,Yes,Two year,Yes,Mailed check,61.05,No
3538-WZPHD,3,No,Month-to-month,Yes,Electronic check,29.6,Yes
3229-USWAR,34,Yes,One year,Yes,Bank transfer (automatic),79.95,No
2138-VFAPZ,14,Yes,Two year,Yes,Mailed check,19.7,No
6131-JLWZM,13,Yes,Month-to-month,Yes,Mailed check,20.3,No
4785-QRJHC,46,No,One year,Yes,Bank transfer (automatic),59.9,Yes
0269-XFESX,23,Yes,One year,No,Mailed check,24.35,No
1709-EJDOX,47,Yes,Two year,No,Mailed check,19.75,No
4316-XCSLJ,17,Yes,Month-to-month,Yes,Mailed check,50.3,No
8610-WFCJF,49,Yes,Month-to-month,Yes,Electronic check,95.6,Yes
9693-XMUOB,59,No,Month-to-month,Yes,Electronic check,50.25,No
0383-CLDDA,69,Yes,Two year,Yes,Credit card (automatic),85.35,No
4905-JEFDW,11,No,One year,Yes,Electronic check,41.6,Yes
2709-UQGNP,10,Yes,Month-to-month,Yes,Mailed check,51.65,No
3549-ZTMNH,12,Yes,Two year,Yes,Bank transfer (automatic),24,No
7881-INRLC,45,Yes,Month-to-month,Yes,Credit card (automatic),100.85,Yes
8033-ATFAS,39,Yes,Month-to-month,Yes,Mailed check,59.85,No
1635-NZATJ,71,Yes,Two year,No,Credit card (automatic),25.45,No
0562-HKHML,71,Yes,Two year,No,Credit card (automatic),23.9,No
8277-RVRSV,33,Yes,One year,No,Credit card (automatic),24.15,No
9943-VSZUV,67,Yes,Month-to-month,Yes,Mailed check,75.7,No
0117-LFRMW,37,No,Month-to-month,No,Bank transfer (automatic),40.2,Yes
6172-FECYY,49,Yes,Month-to-month,No,Electronic check,84.5,Yes
7054-ENNGU,9,Yes,Month-to-month,No,Mailed check,50.85,No
1455-HFBXA,52,Yes,Two year,Yes,Credit card (automatic),91.6,No
9402-CXWPL,70,Yes,One year,No,Electronic check,98.9,No
1628-BIZYP,1,Yes,Month-to-month,Yes,Electronic check,85,No
1965-AKTSX,14,Yes,Month-to-month,Yes,Electronic check,78.95,Yes
0082-LDZUE,1,Yes,Month-to-month,Yes,Mailed check,44.3,No
4786-UKSNZ,1,Yes,Month-to-month,No,Mailed check,20.2,Yes
5343-SGUBI,52,Yes,One year,Yes,Mailed check,80.2,No
0856-NAOES,6,Yes,Month-to-month,No,Mailed check,60.9,No
1976-AZZPJ,7,No,Month-to-month,No,Mailed check,34.2,No
7248-VZQLC,47,Yes,Month-to-month,Yes,Bank transfer (automatic),85.2,Yes
6156-UZDLF,26,Yes,One year,Yes,Credit card (automatic),87.15,No
3099-OONVS,25,Yes,Month-to-month,No,Electronic check,54.3,No
9500-WBGRP,69,Yes,Two year,Yes,Mailed check,19.1,No
5183-KLYEM,72,Yes,Two year,Yes,Credit card (automatic),112.75,No
5144-PQCDZ,4,Yes,Month-to-month,Yes,Mailed check,19.95,No
8514-VZHEB,59,Yes,Two year,No,Mailed check,19.5,No
6625-IUTTT,67,Yes,Two year,No,Bank transfer (automatic),65.55,No
9355-NPPFS,26,Yes,Month-to-month,Yes,Electronic check,78.8,No
0068-FIGTF,27,Yes,One year,No,Mailed check,78.2,No
5965-GGPRW,72,Yes,Two year,No,Bank transfer (automatic),105.25,No
8035-PWSEV,6,Yes,Month-to-month,Yes,Electronic check,89.25,No
2236-HILPA,62,Yes,Two year,No,Credit card (automatic),20.65,No
1840-BIUOG,20,Yes,One year,Yes,Electronic check,68.7,No
1356-MKYSK,6,Yes,Month-to-month,No,Credit card (automatic),78.65,No
6080-LNESI,51,Yes,Two year,No,Mailed check,24.75,No
1830-IPXVJ,61,Yes,Two year,No,Credit card (automatic),19.75,No
5828-DWPIL,62,Yes,Month-to-month,Yes,Electronic check,89.1,No
8398-TBIYD,72,Yes,Two year,Yes,Bank transfer (automatic),84.7,No
0011-IGKFF,13,Yes,Month-to-month,Yes,Electronic check,98,Yes
4192-GORJT,5,Yes,Month-to-month,Yes,Electronic check,94.45,Yes
6496-SLWHQ,3,Yes,Month-to-month,Yes,Electronic check,105,Yes
9912-GVSEQ,26,Yes,Month-to-month,Yes,Electronic check,93.85,Yes
2931-FSOHN,13,Yes,Month-to-month,Yes,Electronic check,59.9,No
9418-RUKPH,38,Yes,Two year,Yes,Mailed check,19.95,No
5383-MMTWC,8,Yes,Month-to-month,Yes,Electronic check,84,Yes
9971-ZWPBF,34,Yes,Month-to-month,Yes,Electronic check,108.9,No
4712-AUQZO,18,No,Month-to-month,No,Mailed check,33.6,No
9711-FJTBX,56,Yes,One year,Yes,Mailed check,85.85,No
2908-ZTPNF,36,No,Month-to-month,Yes,Bank transfer (automatic),34.85,No
7240-ETPTR,9,No,Month-to-month,Yes,Electronic check,48.75,Yes
2202-CUYXZ,1,Yes,Month-to-month,Yes,Electronic check,84.85,Yes
5995-OIGLP,12,Yes,Month-to-month,No,Mailed check,56.65,Yes
8421-WZOOW,57,Yes,Month-to-month,Yes,Credit card (automatic),95.3,No
6261-RCVNS,42,Yes,One year,No,Credit card (automatic),73.9,Yes
7951-QKZPL,33,Yes,Two year,Yes,Mailed check,24.5,Yes
1414-YADCW,70,Yes,Two year,No,Bank transfer (automatic),84.6,No
8756-RDDLT,68,No,Month-to-month,No,Electronic check,44.95,No
2862-PFNIK,1,No,Month-to-month,Yes,Electronic check,24.7,No
5816-QVHRX,37,Yes,Month-to-month,No,Credit card (automatic),100.3,No
4430-YHXGG,4,Yes,Month-to-month,Yes,Mailed check,25.45,No
6888-SBYAI,1,Yes,Month-to-month,Yes,Mailed check,50.7,No
7395-XWZOY,20,No,Month-to-month,Yes,Credit card (automatic),55,No
7169-YWAMK,72,Yes,Two year,No,Bank transfer (automatic),68.4,No
3640-PHQXK,31,Yes,Month-to-month,Yes,Electronic check,89.9,Yes
6877-LGWXO,18,Yes,Month-to-month,No,Electronic check,78.55,Yes
6859-RKMZJ,11,Yes,Month-to-month,Yes,Bank transfer (automatic),55.05,No
2729-VNVAP,33,Yes,Two year,No,Credit card (automatic),19.8,No
2957-JIRMN,62,Yes,One year,No,Electronic check,84.45,No
2049-BAFNW,1,No,Month-to-month,No,Mailed check,35.9,No
3842-QTGDL,16,Yes,Month-to-month,No,Bank transfer (automatic),80.75,No
7163-OCEQI,22,Yes,One year,Yes,Mailed check,78.65,No
9782-LGXMC,49,Yes,Month-to-month,No,Bank transfer (automatic),61.75,No
5975-BAICR,36,Yes,One year,Yes,Credit card (automatic),63.7,No
8019-ENHXU,42,Yes,Month-to-month,Yes,Electronic check,99.45,Yes
5167-GBFRE,4,No,Month-to-month,Yes,Bank transfer (automatic),25.2,Yes
9033-EOXWV,12,Yes,One year,No,Mailed check,74.05,Yes
4673-KKSLS,31,Yes,Month-to-month,No,Electronic check,87.6,No
4853-OITSN,5,Yes,Month-to-month,Yes,Electronic check,89.15,No
9800-OUIGR,66,Yes,Two year,No,Credit card (automatic),20,No
1324-NLTJE,15,Yes,Month-to-month,No,Credit card (automatic),55,Yes
2324-EFHVG,64,Yes,Two year,Yes,Bank transfer (automatic),104.4,No
7094-MSZAO,10,Yes,Month-to-month,Yes,Credit card (automatic),20.05,No
1522-VVDMG,7,Yes,Month-to-month,Yes,Electronic check,89.75,Yes
6907-CQGPN,29,No,Month-to-month,No,Electronic check,34.3,No
0780-XNZFN,57,Yes,Two year,No,Bank transfer (automatic),20.65,No
0239-OXEXL,46,Yes,Month-to-month,No,Mailed check,84.25,No
2675-IJRGJ,53,Yes,Two year,No,Bank transfer (automatic),19.65,No
7049-GKVZY,17,Yes,One year,No,Credit card (automatic),79.85,No
8577-QSOCG,38,Yes,Two year,Yes,Mailed check,20.2,No
3721-CNZHX,15,Yes,One year,No,Mailed check,19.8,No
0212-ISBBF,22,No,Month-to-month,Yes,Electronic check,50.35,No
9185-TQCVP,14,Yes,Month-to-month,Yes,Electronic check,85.15,Yes
3585-YNADK,57,Yes,One year,No,Bank transfer (automatic),74.6,No
5271-DBYSJ,11,Yes,Month-to-month,Yes,Credit card (automatic),79.15,No
1099-GODLO,1,Yes,Two year,No,Mailed check,20.35,No
6828-HMKWP,12,Yes,Two year,No,Bank transfer (automatic),21.05,No
5567-WSELE,3,Yes,Month-to-month,Yes,Electronic check,94.6,Yes
1472-TNCWL,36,Yes,Month-to-month,Yes,Electronic check,94.7,No
8063-RJYNF,16,Yes,Month-to-month,Yes,Electronic check,94.25,Yes
0687-ZVTHB,65,Yes,One year,No,Credit card (automatic),72.45,Yes
2080-GKCWQ,2,Yes,Month-to-month,No,Electronic check,74.95,No
9661-ACXBS,42,Yes,Month-to-month,Yes,Electronic check,105.2,Yes
2193-SFWQW,72,Yes,Two year,No,Bank transfer (automatic),111.95,No
5656-JAMLX,62,Yes,Two year,No,Bank transfer (automatic),19.85,No
3462-BJQQA,6,Yes,Month-to-month,Yes,Electronic check,89.75,No
0442-TDYUO,48,Yes,Two year,Yes,Mailed check,20.05,No
6733-LRIZX,35,Yes,Two year,Yes,Electronic check,108.95,No
9503-XJUME,52,Yes,One year,No,Credit card (automatic),19.65,No
4367-NHWMM,1,No,Month-to-month,Yes,Mailed check,24.9,No
3727-RJMEO,6,Yes,Month-to-month,Yes,Electronic check,82.85,Yes
3779-OSWCF,71,Yes,Two year,No,Credit card (automatic),93.2,No
6736-DHUQI,67,Yes,One year,No,Bank transfer (automatic),84.8,No
3915-ODIYG,60,Yes,One year,Yes,Electronic check,71.75,No
1360-RCYRT,23,No,Month-to-month,Yes,Bank transfer (automatic),30.35,No
2724-FJDYW,39,No,One year,No,Bank transfer (automatic),54.85,No
4451-RWASJ,15,Yes,One year,Yes,Mailed check,19.5,No
6646-VRFOL,53,Yes,Month-to-month,Yes,Electronic check,103.85,Yes
3460-TJBWI,24,Yes,Two year,No,Mailed check,24.2,No
5917-HBSDW,37,Yes,Month-to-month,No,Electronic check,19.35,No
5685-IIXLY,5,Yes,Month-to-month,Yes,Electronic check,83.6,Yes
5671-UUNXD,50,Yes,One year,Yes,Electronic check,100.65,No
0956-ACVZC,54,Yes,One year,Yes,Credit card (automatic),94.1,No
2325-NBPZG,3,Yes,Month-to-month,Yes,Electronic check,74.55,No
4250-ZBWLV,68,Yes,One year,No,Electronic check,108.45,Yes
4482-FTFFX,5,Yes,Month-to-month,No,Electronic check,56.15,No
8859-DZTGQ,33,Yes,Two year,No,Mailed check,20.35,No
0440-MOGPM,41,Yes,One year,Yes,Electronic check,80.55,No
0020-JDNXP,34,No,One year,No,Mailed check,61.25,No
3752-CQSJI,13,Yes,Month-to-month,Yes,Mailed check,20.45,No
5025-GOOKI,20,Yes,Month-to-month,Yes,Credit card (automatic),18.9,No
4698-KVLLG,51,Yes,Two year,No,Credit card (automatic),19.6,No
5095-AESKG,3,Yes,Month-to-month,Yes,Credit card (automatic),91.5,Yes
2887-JPYLU,41,Yes,Month-to-month,No,Bank transfer (automatic),45.2,No
4770-QAZXN,13,Yes,Month-to-month,No,Credit card (automatic),19.45,No
4896-CPRPF,35,Yes,Two year,No,Bank transfer (automatic),25.45,No
1871-MOWRM,12,Yes,Month-to-month,No,Bank transfer (automatic),80.85,Yes
